lead_id,date,ad_id,campaign_id,platform,call_booked,call_completed,sale_won,sale_value,rep_id,country
L023460,2026-06-28,C006-AD02,C006,TikTok,1,1,0,0.0,R04,Singapore
L023461,2026-06-28,C006-AD02,C006,TikTok,1,1,0,0.0,R03,USA
L023462,2026-06-28,C006-AD02,C006,TikTok,1,1,1,46327.86,R04,UK
L023463,2026-06-28,C006-AD03,C006,TikTok,1,1,0,0.0,R03,India
L023464,2026-06-28,C006-AD03,C006,TikTok,0,0,0,0.0,,USA
L023465,2026-06-28,C006-AD03,C006,TikTok,1,1,0,0.0,R03,India
L023466,2026-06-28,C006-AD03,C006,TikTok,1,1,1,65359.18,R04,UK
L023467,2026-06-28,C006-AD03,C006,TikTok,1,1,0,0.0,R03,USA
L023468,2026-06-28,C006-AD03,C006,TikTok,1,0,0,0.0,R04,Singapore
L023469,2026-06-28,C006-AD03,C006,TikTok,1,1,0,0.0,R04,UK
L023470,2026-06-28,C006-AD03,C006,TikTok,1,0,0,0.0,R02,UAE
L023471,2026-06-28,C006-AD03,C006,TikTok,1,0,0,0.0,R04,UAE
L023472,2026-06-28,C006-AD03,C006,TikTok,1,1,1,22805.94,R02,Singapore
L023473,2026-06-28,C006-AD03,C006,TikTok,1,1,0,0.0,R02,Singapore
L023474,2026-06-28,C006-AD03,C006,TikTok,1,1,1,57258.17,R02,UK
L023475,2026-06-28,C006-AD03,C006,TikTok,0,0,0,0.0,,Singapore
L023476,2026-06-28,C006-AD03,C006,TikTok,1,1,0,0.0,R03,UK
L023477,2026-06-28,C006-AD03,C006,TikTok,0,0,0,0.0,,USA
L023478,2026-06-28,C006-AD03,C006,TikTok,1,1,1,55888.05,R03,UAE
L023479,2026-06-28,C007-AD02,C007,Referral,0,0,0,0.0,,India
L023480,2026-06-28,C007-AD02,C007,Referral,0,0,0,0.0,,India
L023481,2026-06-28,C009-AD01,C009,Organic,0,0,0,0.0,,UAE
L023482,2026-06-28,C009-AD01,C009,Organic,1,1,0,0.0,R04,Singapore
L023483,2026-06-28,C009-AD01,C009,Organic,1,1,0,0.0,R04,Singapore
L023484,2026-06-28,C009-AD02,C009,Organic,0,0,0,0.0,,Singapore
L023485,2026-06-28,C009-AD02,C009,Organic,1,1,0,0.0,R04,UAE
L023486,2026-06-28,C009-AD02,C009,Organic,1,1,0,0.0,R02,India
L023487,2026-06-28,C009-AD02,C009,Organic,1,1,0,0.0,R04,India
L023488,2026-06-29,C001-AD01,C001,Facebook,1,0,0,0.0,R04,UAE
L023489,2026-06-29,C001-AD01,C001,Facebook,1,0,0,0.0,R02,UAE
L023490,2026-06-29,C001-AD01,C001,Facebook,1,0,0,0.0,R03,UAE
L023491,2026-06-29,C001-AD01,C001,Facebook,1,1,0,0.0,R01,India
L023492,2026-06-29,C001-AD01,C001,Facebook,1,1,0,0.0,R03,UK
L023493,2026-06-29,C001-AD02,C001,Facebook,0,0,0,0.0,,India
L023494,2026-06-29,C001-AD02,C001,Facebook,0,0,0,0.0,,India
L023495,2026-06-29,C001-AD02,C001,Facebook,1,1,0,0.0,R03,India
L023496,2026-06-29,C001-AD02,C001,Facebook,1,1,0,0.0,R01,USA
L023497,2026-06-29,C001-AD02,C001,Facebook,1,0,0,0.0,R04,Singapore
L023498,2026-06-29,C001-AD02,C001,Facebook,1,1,0,0.0,R01,USA
L023499,2026-06-29,C001-AD02,C001,Facebook,1,1,0,0.0,R03,UAE
L023500,2026-06-29,C001-AD02,C001,Facebook,1,1,0,0.0,R04,UK
L023501,2026-06-29,C001-AD02,C001,Facebook,1,1,0,0.0,R02,UAE
L023502,2026-06-29,C001-AD02,C001,Facebook,1,1,0,0.0,R04,Singapore
L023503,2026-06-29,C001-AD02,C001,Facebook,1,1,0,0.0,R04,UK
L023504,2026-06-29,C001-AD02,C001,Facebook,1,1,0,0.0,R04,USA
L023505,2026-06-29,C001-AD03,C001,Facebook,1,1,0,0.0,R01,India
L023506,2026-06-29,C001-AD03,C001,Facebook,1,1,0,0.0,R04,Singapore
L023507,2026-06-29,C001-AD03,C001,Facebook,1,1,0,0.0,R01,UK
L023508,2026-06-29,C001-AD03,C001,Facebook,0,0,0,0.0,,Singapore
L023509,2026-06-29,C001-AD03,C001,Facebook,1,1,0,0.0,R04,UK
L023510,2026-06-29,C001-AD03,C001,Facebook,1,0,0,0.0,R04,India
L023511,2026-06-29,C001-AD03,C001,Facebook,1,1,0,0.0,R03,India
L023512,2026-06-29,C001-AD03,C001,Facebook,1,0,0,0.0,R04,UK
L023513,2026-06-29,C001-AD03,C001,Facebook,1,1,0,0.0,R03,India
L023514,2026-06-29,C001-AD03,C001,Facebook,1,1,1,69139.04,R03,UAE
L023515,2026-06-29,C001-AD03,C001,Facebook,0,0,0,0.0,,UK
L023516,2026-06-29,C001-AD03,C001,Facebook,0,0,0,0.0,,USA
L023517,2026-06-29,C001-AD03,C001,Facebook,1,1,0,0.0,R01,UAE
L023518,2026-06-29,C001-AD03,C001,Facebook,1,0,0,0.0,R03,Singapore
L023519,2026-06-29,C001-AD03,C001,Facebook,0,0,0,0.0,,Singapore
L023520,2026-06-29,C001-AD03,C001,Facebook,1,1,0,0.0,R03,UK
L023521,2026-06-29,C001-AD03,C001,Facebook,1,1,1,31912.2,R04,India
L023522,2026-06-29,C001-AD03,C001,Facebook,0,0,0,0.0,,Singapore
L023523,2026-06-29,C001-AD03,C001,Facebook,1,1,0,0.0,R02,India
L023524,2026-06-29,C001-AD03,C001,Facebook,0,0,0,0.0,,India
L023525,2026-06-29,C001-AD04,C001,Facebook,1,1,0,0.0,R03,India
L023526,2026-06-29,C001-AD04,C001,Facebook,1,0,0,0.0,R04,India
L023527,2026-06-29,C001-AD04,C001,Facebook,0,0,0,0.0,,USA
L023528,2026-06-29,C001-AD04,C001,Facebook,1,1,0,0.0,R03,India
L023529,2026-06-29,C001-AD04,C001,Facebook,1,1,1,19097.33,R02,Singapore
L023530,2026-06-29,C001-AD04,C001,Facebook,1,1,0,0.0,R02,USA
L023531,2026-06-29,C001-AD04,C001,Facebook,1,1,0,0.0,R04,USA
L023532,2026-06-29,C001-AD04,C001,Facebook,1,0,0,0.0,R04,UAE
L023533,2026-06-29,C001-AD04,C001,Facebook,0,0,0,0.0,,USA
L023534,2026-06-29,C001-AD04,C001,Facebook,0,0,0,0.0,,India
L023535,2026-06-29,C002-AD01,C002,Facebook,0,0,0,0.0,,USA
L023536,2026-06-29,C002-AD01,C002,Facebook,0,0,0,0.0,,India
L023537,2026-06-29,C002-AD01,C002,Facebook,0,0,0,0.0,,India
L023538,2026-06-29,C002-AD01,C002,Facebook,0,0,0,0.0,,UK
L023539,2026-06-29,C002-AD01,C002,Facebook,1,1,0,0.0,R04,UK
L023540,2026-06-29,C002-AD01,C002,Facebook,1,1,0,0.0,R01,India
L023541,2026-06-29,C002-AD01,C002,Facebook,0,0,0,0.0,,USA
L023542,2026-06-29,C002-AD01,C002,Facebook,1,1,0,0.0,R04,Singapore
L023543,2026-06-29,C002-AD01,C002,Facebook,1,1,0,0.0,R01,USA
L023544,2026-06-29,C002-AD01,C002,Facebook,1,1,0,0.0,R01,USA
L023545,2026-06-29,C002-AD01,C002,Facebook,1,1,0,0.0,R01,UAE
L023546,2026-06-29,C002-AD01,C002,Facebook,1,0,0,0.0,R03,UK
L023547,2026-06-29,C002-AD01,C002,Facebook,0,0,0,0.0,,UK
L023548,2026-06-29,C002-AD01,C002,Facebook,1,1,0,0.0,R02,India
L023549,2026-06-29,C002-AD01,C002,Facebook,0,0,0,0.0,,Singapore
L023550,2026-06-29,C002-AD01,C002,Facebook,1,0,0,0.0,R03,UAE
L023551,2026-06-29,C002-AD01,C002,Facebook,1,1,0,0.0,R04,Singapore
L023552,2026-06-29,C002-AD01,C002,Facebook,1,1,0,0.0,R03,UK
L023553,2026-06-29,C002-AD01,C002,Facebook,1,1,0,0.0,R04,UAE
L023554,2026-06-29,C002-AD01,C002,Facebook,0,0,0,0.0,,India
L023555,2026-06-29,C002-AD01,C002,Facebook,1,1,0,0.0,R01,India
L023556,2026-06-29,C002-AD01,C002,Facebook,1,0,0,0.0,R03,USA
L023557,2026-06-29,C002-AD01,C002,Facebook,1,1,0,0.0,R03,Singapore
L023558,2026-06-29,C002-AD01,C002,Facebook,1,0,0,0.0,R02,India
L023559,2026-06-29,C002-AD02,C002,Facebook,1,1,0,0.0,R03,UK
L023560,2026-06-29,C002-AD02,C002,Facebook,1,1,0,0.0,R03,USA
L023561,2026-06-29,C002-AD02,C002,Facebook,1,1,1,34625.77,R04,UAE
L023562,2026-06-29,C002-AD02,C002,Facebook,0,0,0,0.0,,Singapore
L023563,2026-06-29,C002-AD02,C002,Facebook,1,1,0,0.0,R04,India
L023564,2026-06-29,C002-AD02,C002,Facebook,0,0,0,0.0,,India
L023565,2026-06-29,C003-AD01,C003,Instagram,1,1,0,0.0,R02,UAE
L023566,2026-06-29,C003-AD01,C003,Instagram,1,1,0,0.0,R04,India
L023567,2026-06-29,C003-AD01,C003,Instagram,0,0,0,0.0,,USA
L023568,2026-06-29,C003-AD01,C003,Instagram,1,0,0,0.0,R03,India
L023569,2026-06-29,C003-AD01,C003,Instagram,0,0,0,0.0,,India
L023570,2026-06-29,C003-AD01,C003,Instagram,0,0,0,0.0,,UK
L023571,2026-06-29,C003-AD01,C003,Instagram,0,0,0,0.0,,UK
L023572,2026-06-29,C003-AD01,C003,Instagram,1,1,0,0.0,R01,UK
L023573,2026-06-29,C003-AD01,C003,Instagram,1,1,1,42054.83,R01,UK
L023574,2026-06-29,C003-AD01,C003,Instagram,0,0,0,0.0,,India
L023575,2026-06-29,C003-AD01,C003,Instagram,1,1,1,65488.53,R01,USA
L023576,2026-06-29,C003-AD01,C003,Instagram,0,0,0,0.0,,UAE
L023577,2026-06-29,C003-AD01,C003,Instagram,1,1,0,0.0,R02,UK
L023578,2026-06-29,C003-AD01,C003,Instagram,1,1,1,33396.57,R01,USA
L023579,2026-06-29,C003-AD01,C003,Instagram,1,1,1,73497.56,R01,UK
L023580,2026-06-29,C003-AD02,C003,Instagram,1,1,0,0.0,R04,Singapore
L023581,2026-06-29,C003-AD02,C003,Instagram,1,1,1,62677.26,R01,UAE
L023582,2026-06-29,C003-AD02,C003,Instagram,1,0,0,0.0,R04,India
L023583,2026-06-29,C003-AD02,C003,Instagram,0,0,0,0.0,,UK
L023584,2026-06-29,C003-AD02,C003,Instagram,1,1,0,0.0,R01,USA
L023585,2026-06-29,C003-AD02,C003,Instagram,0,0,0,0.0,,USA
L023586,2026-06-29,C003-AD02,C003,Instagram,1,0,0,0.0,R01,UAE
L023587,2026-06-29,C003-AD02,C003,Instagram,1,0,0,0.0,R01,Singapore
L023588,2026-06-29,C003-AD02,C003,Instagram,0,0,0,0.0,,Singapore
L023589,2026-06-29,C003-AD02,C003,Instagram,1,1,0,0.0,R01,UAE
L023590,2026-06-29,C003-AD02,C003,Instagram,0,0,0,0.0,,Singapore
L023591,2026-06-29,C003-AD02,C003,Instagram,0,0,0,0.0,,USA
L023592,2026-06-29,C003-AD02,C003,Instagram,1,0,0,0.0,R03,UK
L023593,2026-06-29,C003-AD02,C003,Instagram,1,1,0,0.0,R01,India
L023594,2026-06-29,C003-AD03,C003,Instagram,1,1,1,27987.11,R03,UK
L023595,2026-06-29,C003-AD03,C003,Instagram,0,0,0,0.0,,Singapore
L023596,2026-06-29,C003-AD03,C003,Instagram,0,0,0,0.0,,India
L023597,2026-06-29,C003-AD03,C003,Instagram,1,0,0,0.0,R01,UK
L023598,2026-06-29,C003-AD03,C003,Instagram,1,1,0,0.0,R01,USA
L023599,2026-06-29,C003-AD03,C003,Instagram,1,1,0,0.0,R04,USA
L023600,2026-06-29,C003-AD03,C003,Instagram,0,0,0,0.0,,Singapore
L023601,2026-06-29,C003-AD03,C003,Instagram,1,1,0,0.0,R01,USA
L023602,2026-06-29,C003-AD03,C003,Instagram,1,1,0,0.0,R01,USA
L023603,2026-06-29,C003-AD04,C003,Instagram,0,0,0,0.0,,UK
L023604,2026-06-29,C003-AD04,C003,Instagram,1,1,0,0.0,R03,India
L023605,2026-06-29,C003-AD04,C003,Instagram,1,1,0,0.0,R02,UK
L023606,2026-06-29,C003-AD04,C003,Instagram,0,0,0,0.0,,Singapore
L023607,2026-06-29,C003-AD04,C003,Instagram,0,0,0,0.0,,UAE
L023608,2026-06-29,C003-AD04,C003,Instagram,1,1,0,0.0,R01,UAE
L023609,2026-06-29,C003-AD04,C003,Instagram,1,1,0,0.0,R02,UK
L023610,2026-06-29,C003-AD04,C003,Instagram,1,0,0,0.0,R02,UAE
L023611,2026-06-29,C003-AD04,C003,Instagram,0,0,0,0.0,,India
L023612,2026-06-29,C003-AD04,C003,Instagram,0,0,0,0.0,,UK
L023613,2026-06-29,C003-AD04,C003,Instagram,1,1,1,79356.48,R04,USA
L023614,2026-06-29,C004-AD01,C004,Google,1,1,0,0.0,R02,India
L023615,2026-06-29,C004-AD01,C004,Google,1,0,0,0.0,R01,UAE
L023616,2026-06-29,C004-AD01,C004,Google,1,1,0,0.0,R04,USA
L023617,2026-06-29,C004-AD01,C004,Google,1,0,0,0.0,R02,Singapore
L023618,2026-06-29,C004-AD01,C004,Google,0,0,0,0.0,,UK
L023619,2026-06-29,C004-AD01,C004,Google,0,0,0,0.0,,UAE
L023620,2026-06-29,C004-AD01,C004,Google,1,1,0,0.0,R04,Singapore
L023621,2026-06-29,C004-AD01,C004,Google,0,0,0,0.0,,India
L023622,2026-06-29,C004-AD01,C004,Google,1,1,0,0.0,R03,Singapore
L023623,2026-06-29,C004-AD01,C004,Google,1,1,0,0.0,R02,UK
L023624,2026-06-29,C004-AD01,C004,Google,1,0,0,0.0,R04,UAE
L023625,2026-06-29,C004-AD01,C004,Google,1,1,0,0.0,R02,UK
L023626,2026-06-29,C004-AD01,C004,Google,0,0,0,0.0,,India
L023627,2026-06-29,C004-AD01,C004,Google,1,0,0,0.0,R04,UAE
L023628,2026-06-29,C004-AD01,C004,Google,1,1,0,0.0,R04,UAE
L023629,2026-06-29,C004-AD01,C004,Google,1,1,0,0.0,R04,Singapore
L023630,2026-06-29,C004-AD01,C004,Google,0,0,0,0.0,,UAE
L023631,2026-06-29,C004-AD01,C004,Google,1,1,0,0.0,R01,USA
L023632,2026-06-29,C004-AD01,C004,Google,1,1,0,0.0,R03,India
L023633,2026-06-29,C004-AD01,C004,Google,0,0,0,0.0,,UK
L023634,2026-06-29,C004-AD01,C004,Google,1,0,0,0.0,R02,USA
L023635,2026-06-29,C004-AD01,C004,Google,1,1,0,0.0,R03,UK
L023636,2026-06-29,C004-AD02,C004,Google,0,0,0,0.0,,India
L023637,2026-06-29,C004-AD02,C004,Google,0,0,0,0.0,,USA
L023638,2026-06-29,C004-AD02,C004,Google,1,1,1,42648.73,R01,UK
L023639,2026-06-29,C004-AD02,C004,Google,1,0,0,0.0,R02,UAE
L023640,2026-06-29,C004-AD02,C004,Google,1,1,0,0.0,R04,UAE
L023641,2026-06-29,C004-AD02,C004,Google,1,1,1,20848.72,R03,India
L023642,2026-06-29,C004-AD02,C004,Google,1,0,0,0.0,R03,Singapore
L023643,2026-06-29,C004-AD02,C004,Google,1,0,0,0.0,R02,USA
L023644,2026-06-29,C004-AD02,C004,Google,1,1,0,0.0,R04,India
L023645,2026-06-29,C004-AD02,C004,Google,1,0,0,0.0,R01,UK
L023646,2026-06-29,C004-AD02,C004,Google,0,0,0,0.0,,USA
L023647,2026-06-29,C004-AD02,C004,Google,1,1,0,0.0,R01,USA
L023648,2026-06-29,C004-AD02,C004,Google,1,0,0,0.0,R01,USA
L023649,2026-06-29,C004-AD02,C004,Google,1,0,0,0.0,R04,India
L023650,2026-06-29,C005-AD01,C005,Google,1,0,0,0.0,R02,India
L023651,2026-06-29,C005-AD01,C005,Google,0,0,0,0.0,,UAE
L023652,2026-06-29,C005-AD01,C005,Google,0,0,0,0.0,,India
L023653,2026-06-29,C005-AD01,C005,Google,0,0,0,0.0,,UK
L023654,2026-06-29,C005-AD01,C005,Google,0,0,0,0.0,,India
L023655,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R03,UAE
L023656,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R02,Singapore
L023657,2026-06-29,C005-AD01,C005,Google,1,0,0,0.0,R03,Singapore
L023658,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R02,UAE
L023659,2026-06-29,C005-AD01,C005,Google,0,0,0,0.0,,USA
L023660,2026-06-29,C005-AD01,C005,Google,1,0,0,0.0,R04,India
L023661,2026-06-29,C005-AD01,C005,Google,0,0,0,0.0,,Singapore
L023662,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R03,Singapore
L023663,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R02,UK
L023664,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R01,USA
L023665,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R02,UK
L023666,2026-06-29,C005-AD01,C005,Google,1,0,0,0.0,R01,India
L023667,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R04,India
L023668,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R01,UAE
L023669,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R04,Singapore
L023670,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R02,India
L023671,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R02,India
L023672,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R02,USA
L023673,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R04,India
L023674,2026-06-29,C005-AD01,C005,Google,0,0,0,0.0,,UAE
L023675,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R02,UK
L023676,2026-06-29,C005-AD01,C005,Google,1,1,0,0.0,R04,UK
L023677,2026-06-29,C005-AD01,C005,Google,0,0,0,0.0,,UK
L023678,2026-06-29,C005-AD01,C005,Google,1,1,1,54697.53,R03,UK
L023679,2026-06-29,C005-AD02,C005,Google,0,0,0,0.0,,India
L023680,2026-06-29,C005-AD02,C005,Google,0,0,0,0.0,,UAE
L023681,2026-06-29,C005-AD02,C005,Google,0,0,0,0.0,,India
L023682,2026-06-29,C005-AD02,C005,Google,0,0,0,0.0,,Singapore
L023683,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R02,UK
L023684,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R02,Singapore
L023685,2026-06-29,C005-AD02,C005,Google,1,1,1,61239.56,R02,Singapore
L023686,2026-06-29,C005-AD02,C005,Google,0,0,0,0.0,,UAE
L023687,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R03,UK
L023688,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R03,India
L023689,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R01,Singapore
L023690,2026-06-29,C005-AD02,C005,Google,1,1,1,40483.06,R02,Singapore
L023691,2026-06-29,C005-AD02,C005,Google,0,0,0,0.0,,Singapore
L023692,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R01,USA
L023693,2026-06-29,C005-AD02,C005,Google,0,0,0,0.0,,India
L023694,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R03,UK
L023695,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R04,UK
L023696,2026-06-29,C005-AD02,C005,Google,0,0,0,0.0,,UK
L023697,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R04,USA
L023698,2026-06-29,C005-AD02,C005,Google,1,0,0,0.0,R04,UK
L023699,2026-06-29,C005-AD02,C005,Google,1,0,0,0.0,R01,USA
L023700,2026-06-29,C005-AD02,C005,Google,0,0,0,0.0,,India
L023701,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R03,UK
L023702,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R01,UK
L023703,2026-06-29,C005-AD02,C005,Google,0,0,0,0.0,,UK
L023704,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R04,UAE
L023705,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R02,UAE
L023706,2026-06-29,C005-AD02,C005,Google,1,0,0,0.0,R03,USA
L023707,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R02,UK
L023708,2026-06-29,C005-AD02,C005,Google,1,0,0,0.0,R02,India
L023709,2026-06-29,C005-AD02,C005,Google,1,0,0,0.0,R04,UK
L023710,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R03,USA
L023711,2026-06-29,C005-AD02,C005,Google,1,1,1,39638.19,R02,UAE
L023712,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R01,UAE
L023713,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R04,Singapore
L023714,2026-06-29,C005-AD02,C005,Google,0,0,0,0.0,,UK
L023715,2026-06-29,C005-AD02,C005,Google,1,1,0,0.0,R03,UAE
L023716,2026-06-29,C005-AD02,C005,Google,1,0,0,0.0,R03,UAE
L023717,2026-06-29,C005-AD03,C005,Google,0,0,0,0.0,,USA
L023718,2026-06-29,C005-AD03,C005,Google,1,1,0,0.0,R04,UAE
L023719,2026-06-29,C005-AD03,C005,Google,1,0,0,0.0,R04,Singapore
L023720,2026-06-29,C005-AD03,C005,Google,1,1,0,0.0,R03,UK
L023721,2026-06-29,C005-AD03,C005,Google,1,1,0,0.0,R03,Singapore
L023722,2026-06-29,C005-AD03,C005,Google,0,0,0,0.0,,Singapore
L023723,2026-06-29,C005-AD03,C005,Google,0,0,0,0.0,,UK
L023724,2026-06-29,C005-AD03,C005,Google,1,0,0,0.0,R03,Singapore
L023725,2026-06-29,C005-AD03,C005,Google,1,1,0,0.0,R04,UAE
L023726,2026-06-29,C005-AD03,C005,Google,1,1,0,0.0,R02,UAE
L023727,2026-06-29,C005-AD03,C005,Google,0,0,0,0.0,,USA
L023728,2026-06-29,C005-AD03,C005,Google,1,1,0,0.0,R01,UK
L023729,2026-06-29,C005-AD03,C005,Google,1,0,0,0.0,R03,India
L023730,2026-06-29,C005-AD03,C005,Google,1,0,0,0.0,R04,UAE
L023731,2026-06-29,C005-AD03,C005,Google,1,0,0,0.0,R02,UAE
L023732,2026-06-29,C005-AD03,C005,Google,1,1,0,0.0,R01,UAE
L023733,2026-06-29,C005-AD04,C005,Google,0,0,0,0.0,,USA
L023734,2026-06-29,C005-AD04,C005,Google,1,1,0,0.0,R02,UK
L023735,2026-06-29,C005-AD04,C005,Google,1,1,0,0.0,R02,India
L023736,2026-06-29,C005-AD04,C005,Google,0,0,0,0.0,,Singapore
L023737,2026-06-29,C005-AD04,C005,Google,1,1,0,0.0,R03,UK
L023738,2026-06-29,C005-AD04,C005,Google,0,0,0,0.0,,Singapore
L023739,2026-06-29,C005-AD04,C005,Google,1,1,0,0.0,R03,USA
L023740,2026-06-29,C005-AD04,C005,Google,1,1,0,0.0,R01,USA
L023741,2026-06-29,C005-AD04,C005,Google,1,0,0,0.0,R02,UAE
L023742,2026-06-29,C005-AD04,C005,Google,1,1,0,0.0,R01,UK
L023743,2026-06-29,C005-AD04,C005,Google,1,1,0,0.0,R02,India
L023744,2026-06-29,C005-AD04,C005,Google,1,1,0,0.0,R04,UK
L023745,2026-06-29,C005-AD04,C005,Google,1,0,0,0.0,R03,UK
L023746,2026-06-29,C005-AD04,C005,Google,1,0,0,0.0,R03,India
L023747,2026-06-29,C005-AD04,C005,Google,0,0,0,0.0,,UK
L023748,2026-06-29,C005-AD04,C005,Google,1,0,0,0.0,R01,Singapore
L023749,2026-06-29,C005-AD04,C005,Google,1,1,0,0.0,R03,Singapore
L023750,2026-06-29,C005-AD04,C005,Google,0,0,0,0.0,,Singapore
L023751,2026-06-29,C005-AD04,C005,Google,1,1,0,0.0,R02,UK
L023752,2026-06-29,C005-AD04,C005,Google,1,0,0,0.0,R01,UAE
L023753,2026-06-29,C005-AD04,C005,Google,1,1,0,0.0,R04,USA
L023754,2026-06-29,C005-AD04,C005,Google,1,0,0,0.0,R01,UAE
L023755,2026-06-29,C005-AD04,C005,Google,0,0,0,0.0,,India
L023756,2026-06-29,C005-AD04,C005,Google,1,1,0,0.0,R04,USA
L023757,2026-06-29,C005-AD04,C005,Google,1,1,0,0.0,R04,USA
L023758,2026-06-29,C006-AD01,C006,TikTok,1,0,0,0.0,R03,India
L023759,2026-06-29,C006-AD01,C006,TikTok,1,1,0,0.0,R02,Singapore
L023760,2026-06-29,C006-AD01,C006,TikTok,1,1,0,0.0,R04,India
L023761,2026-06-29,C006-AD01,C006,TikTok,0,0,0,0.0,,Singapore
L023762,2026-06-29,C006-AD01,C006,TikTok,1,1,0,0.0,R04,UK
L023763,2026-06-29,C006-AD01,C006,TikTok,0,0,0,0.0,,India
L023764,2026-06-29,C006-AD01,C006,TikTok,1,0,0,0.0,R03,UAE
L023765,2026-06-29,C006-AD01,C006,TikTok,1,1,0,0.0,R03,UAE
L023766,2026-06-29,C006-AD02,C006,TikTok,0,0,0,0.0,,India
L023767,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R02,UAE
L023768,2026-06-29,C006-AD02,C006,TikTok,0,0,0,0.0,,Singapore
L023769,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R01,Singapore
L023770,2026-06-29,C006-AD02,C006,TikTok,1,0,0,0.0,R04,USA
L023771,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R04,India
L023772,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R04,UAE
L023773,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R03,USA
L023774,2026-06-29,C006-AD02,C006,TikTok,0,0,0,0.0,,UAE
L023775,2026-06-29,C006-AD02,C006,TikTok,0,0,0,0.0,,Singapore
L023776,2026-06-29,C006-AD02,C006,TikTok,1,0,0,0.0,R01,UAE
L023777,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R03,UAE
L023778,2026-06-29,C006-AD02,C006,TikTok,0,0,0,0.0,,UK
L023779,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R03,India
L023780,2026-06-29,C006-AD02,C006,TikTok,1,0,0,0.0,R04,UK
L023781,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R02,Singapore
L023782,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R01,India
L023783,2026-06-29,C006-AD02,C006,TikTok,0,0,0,0.0,,India
L023784,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R03,India
L023785,2026-06-29,C006-AD02,C006,TikTok,1,0,0,0.0,R01,UK
L023786,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R03,India
L023787,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R02,USA
L023788,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R03,UK
L023789,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R04,Singapore
L023790,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R03,India
L023791,2026-06-29,C006-AD02,C006,TikTok,1,1,0,0.0,R03,Singapore
L023792,2026-06-29,C006-AD03,C006,TikTok,1,1,0,0.0,R01,India
L023793,2026-06-29,C006-AD03,C006,TikTok,1,1,1,18588.21,R03,Singapore
L023794,2026-06-29,C006-AD03,C006,TikTok,0,0,0,0.0,,UAE
L023795,2026-06-29,C006-AD03,C006,TikTok,1,1,0,0.0,R03,USA
L023796,2026-06-29,C006-AD03,C006,TikTok,0,0,0,0.0,,India
L023797,2026-06-29,C006-AD03,C006,TikTok,1,1,0,0.0,R02,UK
L023798,2026-06-29,C006-AD03,C006,TikTok,1,1,0,0.0,R04,UAE
L023799,2026-06-29,C006-AD03,C006,TikTok,1,1,0,0.0,R02,USA
